userid,label
1618482,-1
2175540,-1
78395,-1
143934,-1
275013,-1
963144,-1
3322441,-1
45644,-1
2044494,-1
10334798,-1
2798161,-1
2044501,-1
78428,-1
4502109,-1
176740,-1
12908,-1
2110064,-1
176753,-1
209525,-1
45687,-1
1159799,-1
1716855,-1
5255799,-1
1487485,18
12927,-1
2110079,-1
1094277,2
45708,-1
144012,-1
766605,96
2470540,-1
1618576,-1
242327,-1
111256,-1
7189152,-1
45729,-1
3584678,42
832171,-1
12975,-1
12980,-1
242357,-1
3846836,-1
2568888,-1
2306749,-1
4207300,-1
12999,-1
504527,-1
1585872,-1
438998,-1
1749733,-1
439017,-1
2110198,-1
4961015,-1
144122,-1
275195,-1
13056,-1
1356545,-1
930562,-1
832260,-1
1356548,-1
13062,-1
3617543,18
930574,-1
1061651,-1
5452563,-1
471830,-1
176922,-1
13083,-1
13094,-1
1717032,-1
1815342,-1
439088,-1
1028914,-1
13107,-1
8434486,-1
2929469,-1
275271,-1
13129,-1
13130,-1
439115,-1
930636,-1
144205,59
6304589,-1
2601811,-1
13140,-1
373588,-1
176991,-1
1389410,-1
45926,-1
111462,-1
111468,8
3978094,-1
3421041,-1
832378,-1
45952,-1
308100,-1
13191,-1
3617672,-1
1389450,-1
1061773,1
6402960,8
734097,-1
4797329,-1
340887,-1
1192856,-1
406426,-1
963485,-1
5321634,-1
996263,-1
1684392,-1
3093415,-1
3912618,-1
1422251,-1
1618859,-1
2044846,-1
209840,-1
7189425,-1
308153,82
635833,-1
7844795,19
1127366,-1
177099,-1
668620,-1
3486669,1
78798,-1
1389519,-1
1913806,-1
1192925,-1
3322850,-1
13284,-1
1160165,-1
1291236,-1
7025640,-1
340975,-1
308209,-1
111603,-1
1029113,-1
13309,-1
2241539,-1
5256206,-1
4895762,-1
1520659,-1
46106,-1
2995234,-1
308261,-1
930854,-1
1029160,-1
7386157,-1
13361,-1
2634802,-1
13365,-1
1913909,69
1160247,-1
78904,-1
668730,-1
930876,-1
1750076,-1
472128,-1
1619009,-1
2602055,-1
242766,-1
78927,-1
1225808,-1
111697,0
3814488,-1
2471001,-1
13403,-1
5387356,-1
46175,-1
111711,-1
832611,-1
3093605,-1
504934,-1
636012,-1
5354604,-1
46195,-1
570483,-1
13435,-1
275580,-1
3093627,-1
1356926,-1
1782915,-1
5354630,-1
6534280,-1
6894729,-1
6370442,-1
930956,-1
177293,-1
242833,-1
1586325,-1
2176149,-1
177303,-1
13464,-1
6763672,93
2471070,-1
5289127,-1
1127595,-1
7746731,-1
1914031,-1
2929839,-1
5354674,-1
7517365,-1
111799,-1
4109496,-1
3585212,-1
177341,-1
701630,-1
13509,-1
6632655,-1
1029330,-1
1750226,-1
4306131,-1
13531,-1
5059807,-1
1193186,-1
931043,-1
341226,-1
46315,-1
13550,-1
13554,-1
1324278,-1
2176247,-1
374014,-1
996609,1
570628,-1
46343,-1
111883,-1
963852,-1
13581,-1
1193228,-1
2340110,-1
4207901,-1
1160480,-1
3716389,-1
13607,-1
308520,-1
13613,-1
341295,-1
734518,-1
1750327,-1
3814710,-1
46405,-1
46407,-1
5387600,-1
3421524,-1
111958,42
1127767,-1
1881433,-1
13658,-1
1619292,-1
2766192,-1
2569589,-1
13690,-1
13692,-1
144766,-1
46463,-1
1357182,24
5649792,-1
46466,-1
243077,-1
112006,-1
505223,-1
2536846,-1
46479,-1
13712,-1
439697,-1
439702,57
898455,-1
1062294,-1
3224985,-1
341403,-1
2962852,-1
1357221,-1
2831784,6
13738,-1
1455538,-1
79283,-1
177591,-1
865723,-1
2012603,-1
3028414,36
243141,-1
2766282,-1
144846,-1
2307535,-1
275923,-1
472532,-1
341461,-1
2110933,-1
79323,-1
898528,-1
308707,-1
177636,-1
10040805,-1
112102,-1
439783,-1
898534,-1
46571,-1
1652203,-1
2930156,-1
7452142,-1
931314,-1
1816051,-1
79348,50
996854,-1
1062390,-1
7714295,-1
177658,-1
1226249,-1
13838,-1
7222806,-1
4011545,-1
10827291,-1
210460,-1
13861,68
112167,-1
865831,-1
7943722,-1
800306,52
1586738,-1
210491,-1
112191,-1
1750592,-1
9483839,-1
538179,-1
308805,-1
79440,-1
1717844,-1
4699747,-1
1193572,-1
79462,-1
3782252,-1
46703,-1
341624,-1
243321,-1
79483,-1
407164,40
898683,-1
571008,-1
1128064,-1
6567552,11
2176644,-1
5420678,-1
767623,-1
177802,-1
79500,-1
9811601,-1
833170,-1
2537119,-1
112291,-1
2700965,80
13991,-1
3716776,-1
1029802,-1
8009389,-1
7026351,-1
79539,-1
46777,-1
3651257,-1
1390268,-1
46781,2
1619647,-1
6141631,-1
4896449,-1
898754,-1
243397,-1
341704,-1
6993609,-1
3192530,-1
14035,-1
276182,-1
9385696,-1
2897633,-1
3978984,-1
177899,-1
177904,-1
177906,-1
1619698,-1
341748,-1
14072,-1
4699897,-1
276218,-1
7452412,-1
243453,-1
79616,-1
14083,3
1652483,-1
341768,-1
9778952,-1
3258124,-1
407312,-1
734995,-1
4699926,-1
3225367,-1
7026454,-1
7878424,-1
7714586,-1
1128220,-1
505636,-1
6797096,-1
341806,-1
4372271,-1
309041,-1
79668,-1
6502197,-1
866103,-1
1128247,-1
3127098,-1
472892,-1
1455933,-1
1619773,-1
79680,-1
14157,-1
571214,-1
1062734,-1
3290960,7
8435546,-1
243549,-1
636766,-1
14175,-1
735079,-1
1816431,-1
6633328,-1
636793,-1
46970,-1
4994938,-1
604031,0
14224,-1
407445,-1
79774,-1
341923,-1
898979,-1
178085,-1
473001,-1
1718190,-1
178095,-1
47025,-1
1390513,-1
4503479,-1
79808,-1
1390528,-1
1521603,-1
8009669,-1
309190,-1
145351,-1
276432,-1
1816539,-1
3586012,-1
1619937,-1
571364,-1
1488869,72
243686,-1
3356656,-1
1783794,-1
2078706,-1
3422197,-1
1882112,-1
14337,-1
5683202,-1
112645,-1
2963464,-1
145417,-1
14352,-1
473104,-1
210965,-1
14365,-1
145437,-1
1554461,-1
178209,-1
4995109,-1
7256105,-1
79914,-1
1161261,-1
505902,-1
702511,-1
112688,-1
2046003,-1
79929,-1
145466,9
14400,-1
3258432,-1
2701381,12
505927,-1
14408,-1
243789,38
3094606,92
14422,-1
407640,-1
1128538,-1
571492,-1
14438,-1
47216,-1
899185,-1
3356796,-1
440445,-1
407678,-1
1128575,-1
6502527,-1
6666365,-1
2734216,-1
178315,-1
1915021,-1
145553,-1
3717265,-1
14483,-1
14492,-1
5126300,-1
47262,-1
571551,-1
14495,-1
47264,-1
211104,-1
1325215,-1
145572,-1
3815582,-1
2341030,-1
276650,-1
1849514,-1
47283,-1
1783993,-1
14533,-1
342213,-1
374981,44
899272,-1
14539,-1
1620180,-1
2177237,-1
4962518,-1
7321812,-1
14552,-1
47321,-1
211165,-1
2504926,-1
14559,-1
47328,-1
14563,-1
1718500,-1
1292517,-1
1063146,97
145644,9
276719,-1
10303738,-1
112895,-1
1423619,-1
14600,-1
571657,-1
112907,67
407820,-1
14608,-1
1030419,-1
2865429,-1
14614,-1
47390,-1
80160,-1
3291424,-1
14627,-1
833828,-1
6600995,-1
899371,-1
80174,-1
2013491,-1
112948,-1
145717,-1
2963770,-1
211259,9
14652,-1
47422,-1
47424,-1
342338,-1
14660,-1
80199,-1
14664,-1
1063239,-1
2537801,-1
8206664,-1
5552462,-1
178511,-1
276818,-1
538966,-1
2963798,-1
768347,-1
80223,-1
375136,-1
6863199,-1
14702,-1
637300,-1
342395,-1
145788,67
1849728,-1
866689,-1
637314,-1
2832768,-1
866694,-1
637319,-1
8206732,-1
14737,-1
14740,-1
47509,-1
965017,-1
1653151,-1
14755,-1
145830,6
1587622,-1
14761,-1
473518,-1
6797745,-1
342453,-1
276918,-1
47543,-1
473526,-1
4241851,-1
14781,-1
80322,-1
1456580,-1
5847492,-1
473545,-1
440784,-1
637392,-1
932304,90
7584215,-1
1096162,-1
7453154,-1
1554916,-1
637413,-1
145894,-1
4602341,-1
670193,-1
14838,-1
965111,-1
5945848,-1
3160569,-1
6273530,-1
965119,-1
244225,-1
1325573,-1
1620485,-1
3553799,-1
145928,-1
14857,-1
408074,-1
473611,-1
7649799,-1
932368,-1
1260054,-1
1587739,-1
801319,-1
4602409,-1
3750442,-1
14898,-1
3619379,-1
473652,-1
5061173,-1
244280,-1
14905,-1
9550395,-1
14911,-1
4045380,-1
2112069,-1
3324486,-1
7944774,-1
14922,-1
80458,-1
244299,-1
408138,-1
14927,-1
7813712,-1
965206,20
80476,2
14943,-1
80479,-1
572002,-1
47715,-1
932465,5
2439793,52
14963,-1
899699,-1
7846514,-1
146039,-1
14971,-1
2308736,-1
1718914,-1
2079362,-1
1555077,-1
2472581,-1
2898565,-1
1751689,-1
14987,-1
735883,-1
932499,-1
1981076,-1
4668052,-1
47771,-1
375451,-1
178847,-1
1817250,-1
277171,-1
277173,-1
15032,-1
277184,-1
244421,-1
15053,-1
15054,-1
6732494,-1
146129,-1
2800338,-1
277203,58
146132,-1
604883,-1
47832,-1
47833,-1
2210529,-1
342761,-1
15085,-1
80622,18
1719023,-1
6175469,-1
2472689,-1
80626,-1
604914,-1
3521270,-1
2505465,-1
15098,-1
15100,-1
768765,-1
15111,-1
1325831,-1
277260,-1
15117,-1
834319,4
178962,-1
15124,-1
1391380,15
2276117,-1
7879446,-1
47898,-1
244506,-1
342810,-1
2898716,-1
5159706,-1
506657,-1
2636583,-1
1260328,-1
244522,-1
5487406,-1
1882929,-1
2669362,-1
15160,-1
441147,32
47934,-1
408382,-1
5290815,-1
277315,-1
4832071,-1
1522504,-1
47952,-1
4111191,-1
342875,14
15201,-1
179042,21
15204,-1
47973,-1
2505575,-1
310121,-1
473961,-1
6372205,-1
5290870,-1
801658,-1
310142,0
408450,-1
3029892,-1
736133,-1
80774,-1
6372230,-1
2407305,-1
2800527,-1
2046864,-1
2014101,-1
211862,-1
6110101,-1
146328,-1
605084,-1
605085,-1
179102,-1
4275103,-1
5290909,-1
5192613,-1
2538409,-1
146348,-1
1162157,-1
1162158,-1
703414,-1
1620929,-1
15301,-1
2735051,-1
48076,-1
6994893,-1
48078,-1
2341855,-1
2243554,-1
474083,7
1194981,-1
211942,-1
211945,-1
637929,-1
637932,-1
15344,-1
113648,-1
48114,-1
932848,-1
5716977,-1
8567802,-1
6110206,6
10140680,-1
146442,-1
2767883,-1
2145292,-1
2014223,-1
15380,-1
1653780,-1
2407445,-1
2178074,-1
1424411,-1
900124,53
1719324,-1
736287,-1
670757,-1
3914800,-1
6044722,-1
998451,0
6306870,-1
15417,-1
48189,-1
9550911,-1
1162305,-1
48194,-1
3423308,-1
638034,-1
179282,-1
48215,-1
179288,-1
2473048,-1
1260635,-1
4635743,-1
5028966,-1
1686632,-1
2243689,-1
932973,-1
15471,-1
15472,-1
638066,-1
441461,-1
769153,-1
48262,-1
15500,-1
2079886,9
277650,-1
4209811,-1
1719446,-1
1490073,-1
1653927,-1
900270,-1
179375,-1
1162416,-1
2538672,0
1686706,-1
179383,-1
1391800,-1
375993,-1
3030204,-1
5946556,-1
7355585,-1
179395,-1
1850564,-1
113864,-1
15561,-1
15566,-1
113870,-1
113880,-1
1096920,-1
1588442,-1
6896869,-1
1424616,-1
6339820,-1
15604,-1
539899,-1
1457403,-1
81152,-1
15617,-1
8600837,-1
703753,-1
507148,-1
15629,-1
5029137,-1
113938,-1
1522967,3
245016,93
277785,-1
7945495,-1
81179,-1
2178333,-1
15650,-1
2047266,-1
15652,-1
81189,-1
408876,-1
81197,-1
146734,-1
441648,-1
15665,-1
2604338,-1
277812,-1
572724,-1
507193,-1
1424699,-1
15680,-1
48451,2
3030356,-1
408917,-1
572758,-1
5619031,-1
48475,-1
15708,-1
769372,8
1359203,-1
933224,36
4504936,59
474480,-1
867697,-1
834936,-1
408953,-1
4504956,-1
81278,-1
474499,-1
376196,-1
933256,-1
7585163,-1
1293709,-1
572821,-1
1031580,-1
2080156,-1
2997661,-1
5750172,-1
2899363,-1
2604452,-1
146854,-1
1162664,48
5324201,33
277936,-1
146866,-1
802231,-1
9518522,-1
310715,-1
4963783,-1
507336,-1
2080201,-1
114122,-1
2407886,-1
2801104,-1
179669,-1
835031,-1
81372,-1
6897123,-1
1654245,-1
441842,-1
15864,-1
15865,-1
1555963,-1
1359359,10
409088,-1
1883647,-1
15880,-1
212489,-1
933385,-1
1162762,-1
1261064,-1
1981963,-1
1326606,-1
212497,-1
3718679,-1
15897,-1
48667,-1
81439,-1
3358242,-1
48680,-1
1490476,-1
671278,-1
2276914,-1
15923,-1
15924,-1
48699,-1
1687100,-1
4013628,-1
3685956,-1
48712,-1
507465,-1
2276939,13
310861,-1
769614,-1
605777,-1
671314,-1
3194451,-1
15956,-1
278102,-1
441944,-1
1916516,-1
278119,19
245367,-1
1556088,-1
245369,-1
6766215,76
2965133,-1
1195667,-1
605845,-1
245398,-1
540312,-1
2801314,-1
2539173,-1
3522214,-1
81577,-1
3063475,-1
376500,-1
278205,-1
1457853,-1
2309821,27
16066,-1
212675,-1
310984,-1
1752776,-1
376524,-1
1785551,-1
474839,-1
5783255,-1
8535767,-1
1621722,-1
1457883,7
868065,-1
442082,-1
1294052,-1
1130218,-1
868076,-1
376559,-1
147186,-1
474867,-1
933626,-1
835332,-1
311045,-1
474896,-1
376597,-1
48920,-1
1982233,-1
409370,-1
16155,-1
2440993,-1
3227430,-1
16168,-1
1556284,-1
3784513,-1
2178883,-1
16196,-1
311111,-1
4374345,-1
16203,-1
278351,-1
6504276,-1
16215,-1
1523543,-1
311130,-1
409435,-1
1097563,-1
1556314,-1
5783397,-1
278382,-1
16239,-1
5062510,-1
81777,-1
16242,-1
3293042,-1
49012,-1
16261,-1
901000,-1
409485,-1
2604950,-1
6569880,19
802714,0
3882912,-1
3096482,-1
376740,-1
1195940,-1
16294,-1
3129252,-1
475052,-1
1195953,-1
180147,-1
540606,-1
540609,2
1163202,-1
49093,-1
2277318,-1
81864,-1
278475,-1
1195995,-1
180190,-1
16351,-1
49119,-1
1425374,-1
147432,8
49130,-1
376810,-1
16368,-1
278516,-1
16378,-1
5849082,52
1130509,-1
1196055,2
2736157,-1
278558,-1
4276260,-1
6144042,-1
2670635,-1
16431,-1
901167,17
376887,-1
180289,-1
147526,-1
7782471,-1
1589324,-1
1458264,-1
3522648,-1
82017,-1
2277478,-1
4210792,-1
966761,-1
639087,-1
16497,-1
1097844,-1
540792,-1
802938,27
16508,-1
1491069,59
278657,-1
540803,-1
1228931,-1
540806,-1
8667274,-1
49292,-1
2867345,-1
1327251,29
704663,-1
278680,-1
1622168,-1
1130650,-1
16539,-1
3489948,-1
442534,-1
1130663,-1
2900142,-1
1261744,-1
6602930,1
540856,-1
147642,-1
311482,-1
7717063,-1
6111433,-1
3227850,-1
16589,-1
311503,-1
3948751,-1
2703571,34
16598,-1
573658,-1
1458395,-1
3490010,-1
180446,-1
16620,-1
82157,-1
1949933,-1
868593,-1
1261811,-1
6308083,-1
16629,-1
1523963,-1
9158907,-1
1425662,-1
82175,65
8667393,37
868614,-1
672007,-1
7946509,-1
475406,-1
114962,-1
4132486,-1
16660,-1
868629,-1
16662,-1
82198,-1
1098008,-1
16665,-1
8700189,-1
16673,-1
16674,-1
344355,-1
2539816,-1
803115,-1
835885,-1
147763,-1
5194035,-1
7192893,-1
1655104,-1
999745,-1
2113857,-1
5390660,-1
16710,-1
2277707,-1
934220,-1
3359052,-1
4309326,-1
1163599,-1
344408,-1
1524056,-1
672092,-1
2310493,-1
672099,-1
3686755,-1
639333,-1
377197,9
803182,-1
1622383,-1
3162478,-1
1818993,-1
2802034,-1
1261939,-1
4473206,-1
737655,-1
7750009,-1
6340989,-1
4637054,18
3228034,-1
5292420,-1
3195269,73
6046086,-1
5849485,-1
835982,-1
442772,-1
475544,-1
16800,-1
82340,-1
3948965,-1
770470,-1
6963626,-1
82348,-1
967090,-1
16823,-1
180665,-1
4473284,-1
1720773,-1
3064261,-1
2507208,1
1655241,-1
180683,-1
803276,-1
1196494,-1
1327572,-1
1786324,-1
6504916,-1
180696,-1
475609,-1
672217,-1
344541,-1
606686,-1
16863,-1
639466,-1
213485,-1
377325,-1
1786355,-1
475638,-1
2441720,-1
1753594,-1
16891,-1
442875,-1
16898,-1
868869,-1
115207,47
311817,-1
147978,-1
672275,-1
1655315,-1
16933,-1
1688103,-1
311852,-1
770605,-1
49712,-1
5063218,-1
49717,-1
541240,-1
3162681,-1
10633795,1
1786437,-1
1786438,-1
2998856,-1
2540105,27
16970,-1
4440653,-1
16975,-1
377425,-1
7094866,-1
606803,-1
3228244,-1
6734421,-1
2212451,-1
836196,-1
279141,-1
1426025,-1
279148,-1
606831,-1
639599,-1
49784,-1
1983098,-1
17020,-1
82558,-1
2179710,-1
2802304,-1
180867,-1
17030,-1
148103,-1
410246,-1
5948043,-1
344716,-1
3818130,-1
3392155,-1
7062172,-1
2507423,-1
311969,-1
213672,-1
180906,-1
1262251,-1
672428,38
6111918,-1
17072,-1
311984,-1
410289,-1
508595,-1
2540211,-1
410294,-1
803513,-1
17083,-1
1524412,-1
6996673,-1
180930,-1
9421506,-1
180933,-1
803530,-1
2212554,-1
82637,-1
148174,-1
475855,96
1393358,-1
1196756,-1
115413,-1
3523288,-1
672474,-1
1884891,-1
2441949,-1
5915358,27
2966240,-1
17128,-1
377579,20
279283,-1
6701813,-1
148218,-1
3818235,-1
8766205,-1
17158,-1
7848714,-1
115467,-1
148243,-1
148246,-1
49946,-1
279330,19
82724,-1
4637478,-1
115496,-1
246571,-1
803632,-1
181045,-1
148280,-1
443198,-1
4637506,-1
148291,-1
3425094,-1
1098571,-1
5751632,-1
17235,-1
50009,-1
17246,-1
17248,-1
4113250,-1
82787,-1
17252,-1
312164,-1
541543,6
770921,-1
312176,49
82802,-1
5981049,-1
508798,-1
17279,-1
1065856,-1
17281,-1
4014988,-1
82831,-1
869263,-1
1524624,-1
2638737,-1
639891,-1
1328021,-1
1786773,-1
2179995,-1
17312,-1
2114464,-1
3064742,-1
377769,-1
705450,-1
17328,-1
17335,-1
1459128,-1
4178873,-1
82874,-1
181180,-1
2278332,-1
771010,-1
181187,75
443331,-1
4703172,4
50118,-1
4277192,-1
115661,-1
4342734,-1
17362,-1
508885,-1
5293019,-1
3589086,36
17377,-1
50146,-1
1623009,-1
1197037,-1
8537069,-1
3228656,7
181233,36
279538,-1
1655797,-1
312312,-1
279545,-1
6702073,-1
82945,-1
672771,-1
2900996,-1
17413,-1
17414,-1
17415,-1
607238,-1
82954,18
17421,-1
279566,1
82962,-1
967707,-1
2147359,-1
17444,-1
934948,-1
17446,15
1164324,23
1852452,24
508969,-1
3458100,-1
17462,-1
1393720,-1
1459265,-1
574530,-1
9159746,9
1918023,-1
17483,-1
5915726,-1
3359827,-1
83029,-1
17494,-1
6145111,-1
2638940,-1
2114654,-1
83054,-1
279662,-1
3556462,81
640113,86
7521393,-1
4703351,-1
279677,-1
1590397,-1
8307837,-1
5260417,-1
1164420,-1
2278532,-1
443531,-1
17549,-1
607374,-1
443535,-1
17552,-1
476301,-1
312468,-1
50325,-1
378004,-1
967831,-1
1066133,-1
541853,-1
17566,8
443553,-1
3228833,-1
17571,-1
17573,-1
1623206,78
17577,-1
279724,-1
2770096,-1
246961,-1
83122,-1
1230001,-1
2344118,-1
115895,-1
1918135,-1
1426617,-1
17594,-1
1819840,-1
279745,-1
4375748,7
17606,-1
312525,-1
17614,-1
2278607,-1
2213075,-1
1950939,-1
4015326,-1
2868448,-1
1492199,-1
83179,-1
50412,-1
5981422,-1
1688817,-1
3949809,-1
6964473,-1
17658,-1
935165,-1
935166,-1
1066238,-1
2966784,-1
181505,-1
967942,-1
50444,33
1131794,-1
17687,-1
5915934,-1
5260576,-1
1885473,-1
247076,-1
836900,-1
7357742,0
312624,-1
17716,-1
17724,-1
5063999,-1
1099075,-1
574794,-1
17739,-1
4113742,32
17743,-1
902480,-1
9061722,-1
3065182,-1
181603,-1
181607,-1
1918312,-1
148846,-1
1361264,-1
968057,-1
1852795,-1
411005,-1
247166,-1
771454,-1
2475395,-1
17806,-1
705934,-1
3261845,-1
2016663,10
1623449,35
1557919,-1
509344,-1
247202,-1
148899,-1
574882,-1
1066402,-1
50598,-1
673190,-1
2508202,-1
1000878,-1
542127,-1
411062,-1
1066423,-1
935355,-1
1787328,-1
1230277,-1
640458,-1
1328586,-1
1557963,-1
1525198,-1
148943,-1
771536,2
2475471,-1
83411,-1
280019,-1
17881,-1
3622361,-1
509409,-1
83426,-1
214510,-1
5391858,-1
83444,-1
50683,-1
83457,-1
378370,-1
7947779,-1
50693,-1
4900357,-1
214536,-1
1525266,-1
1000980,-1
574997,-1
17943,-1
1000990,-1
378400,-1
17959,-1
247335,-1
411175,-1
3130919,-1
2901547,-1
83503,-1
7915055,68
1525304,-1
673337,-1
1394234,81
4769339,-1
575043,-1
83527,-1
411211,-1
247376,-1
1033808,-1
607828,-1
83550,-1
312934,-1
1361515,-1
1590898,25
4834937,-1
4769406,-1
575104,-1
312963,11
18054,-1
149131,-1
2115215,-1
50832,-1
214673,-1
771733,-1
1459861,-1
575133,-1
345759,-1
1001122,-1
411299,-1
6735523,-1
18087,-1
18091,-1
640684,-1
6735531,-1
1001140,-1
2377398,-1
8668854,-1
411325,-1
411331,-1
411332,-1
804551,-1
2377418,-1
804555,-1
4376266,-1
18132,-1
968404,-1
4507349,-1
83675,-1
411358,-1
214753,-1
18146,-1
1492706,-1
4048616,-1
1263341,-1
1656562,-1
1459957,-1
50935,-1
1328889,-1
18172,-1
1230588,-1
247555,60
2574084,-1
2541317,-1
706310,-1
2377480,-1
2606856,-1
50956,-1
1033997,-1
18195,-1
116499,-1
411422,-1
10274590,-1
83744,-1
2180896,-1
50986,-1
18220,-1
18221,-1
18222,-1
1623853,-1
509744,-1
182067,-1
1722164,-1
1230647,-1
2803511,12
1656634,-1
51003,-1
83773,-1
640829,-1
542529,1
9652035,-1
18246,-1
9193290,-1
83788,-1
542540,-1
51024,-1
575313,-1
2869073,-1
51027,-1
1099609,91
3360604,-1
5752670,87
509791,-1
18273,-1
1328994,-1
3655522,-1
83812,-1
182116,-1
509798,-1
83817,-1
3524458,-1
313196,-1
4343663,-1
2049904,-1
7128944,-1
1296252,-1
411517,-1
1558396,-1
4835200,8
3852161,-1
2672521,-1
1427343,-1
18320,-1
4310935,-1
3819416,-1
149404,-1
6735779,-1
247717,-1
509868,-1
83886,-1
3098542,-1
51121,-1
2213811,-1
1689524,-1
2967475,-1
3295163,-1
1623997,-1
4474815,-1
444352,-1
18371,-1
7391172,65
968645,-1
51142,-1
411594,-1
837579,-1
1001418,-1
3360718,-1
3459022,-1
1492944,-1
411604,-1
3196885,-1
935903,-1
5097439,-1
116713,-1
641004,-1
313325,-1
8308718,-1
116720,-1
83954,15
6735858,-1
18420,-1
6866935,-1
870396,-1
575485,-1
542718,-1
706558,-1
5556229,-1
182278,-1
1624073,-1
3131402,4
83983,-1
509967,-1
4900879,-1
149525,-1
4900885,-1
5031957,-1
1886232,-1
2607129,-1
18463,-1
3000354,-1
18467,-1
1951780,-1
1230886,-1
84009,-1
1984558,4
280623,-1
182321,-1
4245556,-1
51258,-1
1001533,-1
804928,-1
182337,-1
1558594,-1
1689665,-1
4278338,-1
1362007,-1
116826,-1
2115677,-1
116831,-1
2115680,55
2443359,-1
182373,-1
149610,-1
870507,-1
510062,-1
575600,-1
2312306,-1
3000439,-1
84088,-1
247933,-1
477310,-1
2214015,76
379013,-1
411782,-1
84103,-1
18571,-1
18572,-1
1165451,-1
542862,-1
1853584,-1
346259,-1
18583,-1
346263,-1
346264,-1
51354,-1
1165464,-1
51356,-1
542879,22
116900,-1
805031,-1
2246823,-1
18601,-1
4343977,7
1853611,-1
9324717,-1
1263793,-1
411826,-1
4507830,0
247993,-1
149690,-1
2377937,-1
1984722,-1
18643,-1
1886419,19
18645,-1
3197142,-1
149720,-1
772317,-1
510177,-1
1886435,-1
18674,-1
1263860,-1
1460471,-1
510212,-1
215301,-1
18694,-1
674053,-1
7489796,-1
248083,-1
674082,-1
51495,-1
1558827,-1
379184,-1
870704,-1
18738,-1
51512,-1
1984824,-1
313658,-1
3819835,-1
411971,-1
149832,-1
2541899,-1
3066190,-1
149840,51
6637905,-1
3688786,-1
215381,-1
51542,-1
543061,-1
379224,-1
18777,-1
117081,-1
248155,-1
379225,-1
870748,-1
4049242,-1
346487,-1
1263993,-1
149884,-1
1755516,-1
51582,-1
84352,29
412033,-1
1657222,-1
248199,-1
379275,-1
5196172,-1
18832,-1
1526162,-1
1100182,21
3361176,-1
3361177,-1
379291,-1
117149,-1
477600,-1
84387,-1
18854,-1
1067434,-1
739760,-1
674228,-1
149942,-1
84411,3
1395133,-1
313796,-1
444871,12
346568,79
805329,-1
1821139,2
182740,-1
84441,-1
182750,-1
18913,-1
248290,-1
1264102,-1
477679,-1
248309,-1
248311,-1
805367,-1
1460727,-1
150010,-1
5196287,-1
1591809,-1
182786,-1
641538,-1
4213250,-1
1657350,30
313866,-1
2345484,-1
182806,-1
1100312,-1
2148889,-1
150042,-1
51745,-1
248353,-1
215587,2
739876,-1
84518,-1
215618,-1
3721798,-1
3787337,-1
477775,-1
2542159,-1
3721808,-1
3656279,3
51800,-1
313946,-1
84573,-1
2312798,-1
3590751,-1
1788513,-1
9882211,-1
117350,-1
215656,-1
1854059,-1
2574955,-1
51826,-1
412284,-1
51837,-1
1100415,-1
3230340,-1
2476682,-1
1329807,-1
182930,-1
1231510,-1
51863,-1
19096,-1
1002140,-1
1919647,-1
805536,-1
117412,-1
215717,-1
543400,-1
1395370,-1
19116,-1
182961,48
314039,-1
84667,-1
3689150,-1
576198,-1
772811,-1
5196492,-1
51930,-1
183007,-1
674528,-1
19168,-1
117474,-1
2902757,-1
215784,-1
19178,-1
51948,-1
5393134,-1
19189,-1
2771703,-1
1854201,-1
183040,-1
1329920,-1
3558145,-1
19205,-1
248582,-1
183047,-1
150280,-1
7817991,-1
1002250,-1
1035022,-1
51987,-1
445203,-1
19221,-1
510739,-1
117527,-1
7850773,-1
314137,-1
903964,-1
8112926,-1
19233,-1
19245,-1
281389,-1
903986,-1
19251,-1
379702,-1
510774,-1
1297206,-1
1624891,-1
510780,-1
445249,-1
2116417,-1
772938,-1
936779,-1
1854282,-1
5786444,-1
412496,-1
248661,-1
5098328,-1
2444121,-1
543580,-1
19295,-1
150370,-1
183139,-1
674660,-1
314212,-1
248680,-1
215913,-1
281450,-1
904041,-1
1264489,-1
641901,-1
19311,-1
412527,-1
8244082,-1
19316,-1
84855,-1
2509695,95
1067908,-1
2542471,-1
215951,-1
1592207,-1
117652,-1
19356,-1
3427229,-1
674718,-1
510881,-1
52135,-1
510891,-1
2804653,-1
19379,-1
4049863,-1
1788872,-1
1821640,16
3656651,-1
6310860,-1
805838,-1
117715,-1
347092,-1
117717,-1
183253,-1
642008,-1
84953,-1
3132377,-1
1526747,-1
183260,-1
19424,-1
52193,0
3820514,-1
1035236,-1
52200,-1
4049899,-1
805869,-1
1231867,-1
117763,-1
1854467,-1
19462,-1
117766,-1
1657864,6
4148233,-1
8408071,-1
1461271,-1
52251,-1
576550,-1
445479,-1
85032,-1
4344872,0
379950,-1
19503,-1
1231922,-1
2575412,-1
4836408,-1
445499,-1
1199165,-1
3329085,-1
445503,-1
2772035,-1
674887,-1
445512,-1
7621706,-1
150603,-1
871502,-1
117840,-1
2837588,56
19541,-1
773211,-1
52316,-1
281693,-1
773217,-1
3198053,-1
1428583,-1
3001447,-1
117865,28
117866,-1
85100,88
871540,-1
2215029,-1
1330299,-1
3263612,-1
1035391,-1
19584,-1
1363072,-1
248962,-1
1756293,-1
85126,-1
1526922,-1
1657996,-1
19598,-1
412814,-1
10210446,-1
183441,-1
19603,-1
216213,-1
6638750,-1
2149536,-1
19621,-1
